CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NO_FANTASIA;NU_ENDERECO;CO_CEP;NU_TELEFONE;NO_EMAIL;CO_ATIVIDADE;TP_UNIDADE;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;CO_TIPO_UNIDADE;CO_TIPO_ESTABELECIMENTO;CO_CONVENIO;QTProfissionais;NU_CNPJ_ADM;TO_CHAR(DT_VIGENCIA_INICIAL,'DD/MM/YYYY');TO_CHAR(DT_VIGENCIA_FINAL,'DD/MM/YYYY');CO_CPF;NO_REPRESENTANTE;DS_CARGO;DS_E_MAIL;DT_DADOS
2210600759317;759317;;3;CLINICA E LABORATORIO SAO JORGE;40;64770000;89 81072104;laboratoriosaojorge.srn@gmail.com;4;39;22;221060;;20.0;2;;;;;;;;;202204
2203700997455;997455;4266498000190.0;3;LABORATORIO MUNICIPAL DE ESPERANTINA;173;64180000;(86) 3383 1538;DEVISAESPERANTINA@GMAIL.COM;4;39;22;220370;;18.0;1;;;;;;;;;202204
2209653809625;3809625;2802085000157.0;3;LABORATORIO JOSE MOREIRA DOS SANTOS;344;64745000;(89)34966003;;4;39;22;220965;;18.0;1;;;;;;;;;202204
2200503809579;3809579;;3;LABORATORIO DE DIAGNOSTICO CLINICO DO MEDIO PARNAIBA;124;64400000;(86)32921199;;4;39;22;220050;;18.0;2;;;;;;;;;202204
2200503809579;3809579;;3;LABORATORIO DE DIAGNOSTICO CLINICO DO MEDIO PARNAIBA;124;64400000;(86)32921199;;4;39;22;220050;;18.0;5;;;;;;;;;202204
2200503809579;3809579;;3;LABORATORIO DE DIAGNOSTICO CLINICO DO MEDIO PARNAIBA;124;64400000;(86)32921199;;4;39;22;220050;;18.0;6;;;;;;;;;202204
2208103899349;3899349;;3;CLIMEPI;75;64320000;(89) 3474-1250;;4;39;22;220810;;;1;;;;;;;;;202204
2210600642053;642053;;3;M R PRODENT;574;64770000;;;4;39;22;221060;;20.0;2;;;;;;;;;202204
2210600642053;642053;;3;M R PRODENT;574;64770000;;;4;39;22;221060;;20.0;2;;;;;;;;;202204
2208003805700;3805700;;3;THOMPSON THOMPSON;46;64600080;8934221406;;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208003805700;3805700;;3;THOMPSON THOMPSON;46;64600080;8934221406;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208003805700;3805700;;3;THOMPSON THOMPSON;46;64600080;8934221406;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208300952613;952613;;3;VITALIZE LABORATORIO DE ANALISES CLINICAS LTDA;853;64240000;;;1;39;22;220830;;18.0;2;;;;;;;;;202204
2211005675855;5675855;;3;PHYSIOS FISIOTERAPIA CLINICA;850;64048400;(86)32332167;oeasbr@yahoo.com.br;4;39;22;221100;;;2;;;;;;;;;202204
2211005675855;5675855;;3;PHYSIOS FISIOTERAPIA CLINICA;850;64048400;(86)32332167;oeasbr@yahoo.com.br;4;39;22;221100;;;6;;;;;;;;;202204
2211007060017;7060017;;3;LABORATORIO DE PROTESE DENTARIA ARTE DO SORRISO;07;64078150;86 8846 7921;;4;39;22;221100;;;2;;;;;;;;;202204
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;5;;;;;;;;;202204
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;6;;;;;;;;;202204
2200606985750;6985750;;3;B B LABORATORIO DE PROTESE DENTARIA;471;64410000;;labprotesedental@hotmail.com;4;39;22;220060;;;2;;;;;;;;;202204
2208406966659;6966659;;3;LABORATORIO DE PROTESE DENTARIA MJ CARVALHO;1222;64260000;;;4;39;22;220840;;18.0;2;;;;;;;;;202204
2208006928897;6928897;;3;CLINIEXAMES;720;64600094;;;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208006928897;6928897;;3;CLINIEXAMES;720;64600094;;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208006928897;6928897;;3;CLINIEXAMES;720;64600094;;;4;39;22;220800;;16.0;6;;;;;;;;;202204
2205567036191;7036191;1966908000117.0;3;LRPD LABORATORIO REGIONAL DE PROTESE DENTARIA;S/N;64768000;;;4;39;22;220556;;20.0;1;;;;;;;;;202204
2208406867669;6867669;;3;LABORATORIO DE PROTESE DENTARIA PIRIPIRI;952;64260000;;;4;39;22;220840;;18.0;2;;;;;;;;;202204
2211207027214;7027214;;3;LABEN;115;64860000;(89) 3544-1388;;4;39;22;221120;;18.0;1;;;;;;;;;202204
2201206861776;6861776;2361201000140.0;3;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;S/N;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202204
2207806893902;6893902;;3;LABORATORIO ROCHA;530;64750000;;;4;39;22;220780;;18.0;1;;;;;;;;;202204
2207806893902;6893902;;3;LABORATORIO ROCHA;530;64750000;;;4;39;22;220780;;18.0;2;;;;;;;;;202204
2211007051565;7051565;;3;LABORATORIO VIDA;458;64001390;8632175228;stamarialab@hotmail.com;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211007051565;7051565;;3;LABORATORIO VIDA;458;64001390;8632175228;stamarialab@hotmail.com;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211007051565;7051565;;3;LABORATORIO VIDA;458;64001390;8632175228;stamarialab@hotmail.com;4;39;22;221100;;18.0;6;;;;;;;;;202204
2207006891535;6891535;;3;LABORATORIO DE PROTESE DENTARIA;342;64500000;8934621720;;4;39;22;220700;;20.0;2;;;;;;;;;202204
2211203472671;3472671;;3;CLINICA INDEPENDENCIA;800;64860000;086 5221584;;4;39;22;221120;;18.0;2;;;;;;;;;202204
2211203472671;3472671;;3;CLINICA INDEPENDENCIA;800;64860000;086 5221584;;4;39;22;221120;;18.0;2;;;;;;;;;202204
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;6;;;;;;;;;202204
2211006711081;6711081;;3;CIESA;1745;64049508;30830009;CLINICACIESA@YAHOO.COM.BR;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211006711081;6711081;;3;CIESA;1745;64049508;30830009;CLINICACIESA@YAHOO.COM.BR;4;39;22;221100;;18.0;5;;;;;;;;;202204
2211006711081;6711081;;3;CIESA;1745;64049508;30830009;CLINICACIESA@YAHOO.COM.BR;4;39;22;221100;;18.0;6;;;;;;;;;202204
2211006725562;6725562;;3;UROFISIO;203;64001390;32231662;urofisio_fisioterapia@hotmail.com;4;39;22;221100;;;2;;;;;;;;;202204
2211006725562;6725562;;3;UROFISIO;203;64001390;32231662;urofisio_fisioterapia@hotmail.com;4;39;22;221100;;;6;;;;;;;;;202204
2211002360659;2360659;5399250000160.0;3;UNIDADE DE FISIOTERAPIA SANTA LUZIA;8;64027220;(86)30848339;;4;39;22;221100;;15.0;1;;;;;;;;;202204
2211003393046;3393046;;3;ENDOANALISE LABORATORIO DE ANALISES CLINICA E HORMONAIS;165;64000390;(86)2234144;;4;39;22;221100;;;2;;;;;;;;;202204
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2211002360918;2360918;;3;LABORATORIO CLINICO DE TERESINA SC;2222;64014280;(86)2218196;;4;39;22;221100;;;2;;;;;;;;;202204
2211002360918;2360918;;3;LABORATORIO CLINICO DE TERESINA SC;2222;64014280;(86)2218196;;4;39;22;221100;;;6;;;;;;;;;202204
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211006641164;6641164;;3;CLINICA ORTOFISIO;2441;64000080;32219556;;4;39;22;221100;;;2;;;;;;;;;202204
2211006641164;6641164;;3;CLINICA ORTOFISIO;2441;64000080;32219556;;4;39;22;221100;;;6;;;;;;;;;202204
2204506424015;6424015;;3;LAB DE ANAL CLIN DE GUADALUPE;5304;64840000;;;4;39;22;220450;;18.0;1;;;;;;;;;202204
2211003174964;3174964;;3;GINECLINICA;1558;64001120;;;4;39;22;221100;;;2;;;;;;;;;202204
2211003174964;3174964;;3;GINECLINICA;1558;64001120;;;4;39;22;221100;;;2;;;;;;;;;202204
2211006498701;6498701;;3;DIAGMED;2118;64001340;32215378;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211006498701;6498701;;3;DIAGMED;2118;64001340;32215378;;4;39;22;221100;;18.0;6;;;;;;;;;202204
2209877320426;7320426;4407831000133.0;3;LABORATORIO DE PROTESE DENTARIA DE SAO JOAO DA FRONTEIRA;S/N;64243000;;;4;39;22;220987;;20.0;1;;;;;;;;;202204
2208607350902;7350902;2644351000160.0;3;LABORATORIO DE PROTESE DENTARIA DE PRATA DO PIAUI;290;64370000;(86)3250-1172;;4;39;22;220860;;20.0;1;;;;;;;;;202204
2206957336314;7336314;2699179000142.0;3;LABORATORIO DE PROTESE JOSE VITORIO;277;64365000;;;4;39;22;220695;;20.0;1;;;;;;;;;202204
2208107341563;7341563;704788000117.0;3;LABORATORIO DE PROTESE DENTARIA DE PIMENTEIRAS;S/N;64320000;;smspimenteiras@hotmail.com;4;39;22;220810;;20.0;1;;;;;;;;;202204
2204557323441;7323441;3043161000150.0;3;LABORATORIO DE PROTESE DE GUARIBAS;S/N;64798000;;;4;39;22;220455;;20.0;1;;;;;;;;;202204
2204807090102;7090102;;3;CLINDILABOR;S/N;64540000;89 3440 1098;dalilanogueira3@hotmail.com;4;39;22;220480;;18.0;2;;;;;;;;;202204
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202204
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202204
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202204
2201777323972;7323972;1612568000126.0;3;LRPD SMS BOA HORA;86;64108000;;;4;39;22;220177;;20.0;1;;;;;;;;;202204
2202737323697;7323697;2667961000180.0;3;LRPD DE COIVARAS;S/N;64335000;;smscoivaras@hotmail.com;4;39;22;220273;;20.0;1;;;;;;;;;202204
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;1;;;;;;;;;202204
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;2;;;;;;;;;202204
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;2;;;;;;;;;202204
2201207345038;7345038;;3;LAB ANALISES;668;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202204
2201207345038;7345038;;3;LAB ANALISES;668;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202204
2203607355246;7355246;2852126000110.0;3;LRPD DE ELISEU MARTINS;S/N;64880000;;;4;39;22;220360;;20.0;1;;;;;;;;;202204
2201206820964;6820964;;3;CLINICA SANTA EMILIA;163;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202204
2201206820964;6820964;;3;CLINICA SANTA EMILIA;163;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202204
2211006833470;6833470;;3;GENESIS DIAGNOSTICOS LTDA;588;64001210;(86)32231205;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211006833470;6833470;;3;GENESIS DIAGNOSTICOS LTDA;588;64001210;(86)32231205;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211006833470;6833470;;3;GENESIS DIAGNOSTICOS LTDA;588;64001210;(86)32231205;;4;39;22;221100;;18.0;6;;;;;;;;;202204
2211007163029;7163029;;3;KOLYNO;1602;64000200;;;4;39;22;221100;;;2;;;;;;;;;202204
2207907167083;7167083;;3;LABORATORIO DE PROTESE DENTARIA LOURO PAIXAO;08;64255000;86 81137181;;4;39;22;220790;;20.0;2;;;;;;;;;202204
2211006679951;6679951;;3;MULTIFISIO;1570;64003460;8632131341;;4;39;22;221100;;15.0;1;;;;;;;;;202204
2211006679951;6679951;;3;MULTIFISIO;1570;64003460;8632131341;;4;39;22;221100;;15.0;2;;;;;;;;;202204
2211006679951;6679951;;3;MULTIFISIO;1570;64003460;8632131341;;4;39;22;221100;;15.0;5;;;;;;;;;202204
2211006679951;6679951;;3;MULTIFISIO;1570;64003460;8632131341;;4;39;22;221100;;15.0;6;;;;;;;;;202204
2208006678785;6678785;;3;LABORATORIO WALDEMAR SANTOS DE ANALISES CLINICAS;626;64600082;;;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208006678785;6678785;;3;LABORATORIO WALDEMAR SANTOS DE ANALISES CLINICAS;626;64600082;;;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208006678785;6678785;;3;LABORATORIO WALDEMAR SANTOS DE ANALISES CLINICAS;626;64600082;;;4;39;22;220800;;16.0;6;;;;;;;;;202204
2211006587968;6587968;;3;IRP;27;64037304;(86)3229 7157;;4;39;22;221100;;15.0;1;;;;;;;;;202204
2211006587968;6587968;;3;IRP;27;64037304;(86)3229 7157;;4;39;22;221100;;15.0;1;;;;;;;;;202204
2211006587968;6587968;;3;IRP;27;64037304;(86)3229 7157;;4;39;22;221100;;15.0;5;;;;;;;;;202204
2211006587968;6587968;;3;IRP;27;64037304;(86)3229 7157;;4;39;22;221100;;15.0;6;;;;;;;;;202204
2202209756825;9756825;2439877000109.0;3;LABORATORIO MUNICIPAL DE CAMPO MAIOR;S/N;64280000;;;4;39;22;220220;;10.0;1;;;;;;;;;202204
2207957687990;7687990;1742695000140.0;3;LRPD NOVA SANTA RITA PI;30;64764000;;;4;39;22;220795;;20.0;1;;;;;;;;;202204
2204109873988;9873988;2445565000108.0;3;LRPD DE FRANCISCO AYRES;S/N;64475000;;;4;39;22;220410;;16.0;1;;;;;;;;;202204
2202657742657;7742657;2544502000109.0;3;LRPD DE CAXINGO;133;64228000;86 33320001;SMSCAXINGO@HOTMAIL.COM;4;39;22;220265;;20.0;1;;;;;;;;;202204
2201209405062;9405062;;3;F C IMAGEM;191;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202204
2201209405062;9405062;;3;F C IMAGEM;191;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202204
2201927666306;7666306;2564457000154.0;3;LRPD DO BONFIM DO PIAUI;S/N;64775000;8935811154;smsbonfimpi@gmail.com;4;39;22;220192;;20.0;1;;;;;;;;;202204
2204607667949;7667949;2889449000188.0;3;LRPD DE HUGO NAPOLEAO;00;64470000;;;4;39;22;220460;;20.0;1;;;;;;;;;202204
2210977664338;7664338;1612616000186.0;3;LRPD DE TANQUE DO PIAUI;S/N;64512000;;;4;39;22;221097;;20.0;1;;;;;;;;;202204
2203307664435;7664435;6554885000157.0;3;LRPD DE DEMERVAL LOBAO;S/N;64390000;;;4;39;22;220330;;20.0;1;;;;;;;;;202204
2210407746385;7746385;1734317000114.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA;555;64330000;;cleniosampaio@hotmail.com;4;39;22;221040;;20.0;1;;;;;;;;;202204
2203207963823;7963823;1958265000160.0;3;LABORATORIO DE PROTESES DENTARIAS DE CURIMATA;S/N;64960000;8935741485;;4;39;22;220320;;20.0;1;;;;;;;;;202204
2202907786204;7786204;;3;CLINICA ORTOIMPLANTE;1010;64980000;;;4;39;22;220290;;20.0;2;;;;;;;;;202204
2211002406225;2406225;;3;CLASPREV;1367;64000280;(86)2225645;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211002406225;2406225;;3;CLASPREV;1367;64000280;(86)2225645;;4;39;22;221100;;18.0;1;;;;;;;;;202204
2211002406225;2406225;;3;CLASPREV;1367;64000280;(86)2225645;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211009862552;9862552;;3;BIOANALISE PICARRA;351;64015120;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211009862692;9862692;;3;BIOANALISE LTDA;1380;64014325;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2211008003637;8003637;;3;LABORATORIO SANTA MARIA LTDA;616;64001450;(86)32264188;;4;39;22;221100;;;2;;;;;;;;;202204
2211008003637;8003637;;3;LABORATORIO SANTA MARIA LTDA;616;64001450;(86)32264188;;4;39;22;221100;;;6;;;;;;;;;202204
2210603838269;3838269;1865085000133.0;3;LABORATORIO MUNICIPAL DE ALTO SAO FELIX;S/N;64770000;(89)35821916;;4;39;22;221060;;18.0;1;;;;;;;;;202204
2211700392448;392448;;3;NEW DENT;174;64548000;86 999187822;ysabel_pop2009@hotmail.com;4;39;22;221170;;16.0;2;;;;;;;;;202204
2211700392448;392448;;3;NEW DENT;174;64548000;86 999187822;ysabel_pop2009@hotmail.com;4;39;22;221170;;16.0;5;;;;;;;;;202204
2211700392448;392448;;3;NEW DENT;174;64548000;86 999187822;ysabel_pop2009@hotmail.com;4;39;22;221170;;16.0;6;;;;;;;;;202204
2210609974199;9974199;;3;BIOLAC LABORATORIO DE ANALISES CLINICAS;201;64770000;;;4;39;22;221060;;18.0;2;;;;;;;;;202204
2210809326170;9326170;;3;CLINILAB ODONTOLOGIA E MEDICINA ESTETICA;668;64700000;89 99449502;;4;39;22;221080;;18.0;2;;;;;;;;;202204
2210809326170;9326170;;3;CLINILAB ODONTOLOGIA E MEDICINA ESTETICA;668;64700000;89 99449502;;4;39;22;221080;;18.0;2;;;;;;;;;202204
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;1;;;;;;;;;202204
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;2;;;;;;;;;202204
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;6;;;;;;;;;202204
2205009235663;9235663;;3;SORRISO BOM;67;64565000;89 34220000;contapicos@hotmail.com;4;39;22;220500;;16.0;1;;;;;;;;;202204
2210400615544;615544;;3;TAVARES MOURA ANALISES CLINICAS LTDA;179;64330000;86 32217805;;4;39;22;221040;;18.0;2;;;;;;;;;202204
2210400615544;615544;;3;TAVARES MOURA ANALISES CLINICAS LTDA;179;64330000;86 32217805;;4;39;22;221040;;18.0;6;;;;;;;;;202204
2202000111155;111155;6554455000640.0;3;LABORATORIO DE PROTESE ODONTOLOGICA DE BURITI DOS LOPES;S/N;64230000;;;4;39;22;220200;;20.0;1;;;;;;;;;202204
2200209970991;9970991;;3;LABORATORIO DE ANALISES CLINICA AGUA BRANCA;717;64460000;(86)999012732;;4;80;22;220020;;18.0;1;;;;;;;;;202204
2200209970991;9970991;;3;LABORATORIO DE ANALISES CLINICA AGUA BRANCA;717;64460000;(86)999012732;;4;80;22;220020;;18.0;2;;;;;;;;;202204
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;1;;;;;;;;;202204
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;1;;;;;;;;;202204
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;2;;;;;;;;;202204
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;2;;;;;;;;;202204
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;6;;;;;;;;;202204
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;1;;;;;;;;;202204
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;1;;;;;;;;;202204
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;2;;;;;;;;;202204
2203359156496;9156496;;3;LAB SORRISO;S/N;64785000;(89) 8125-5344;beatriz.maianne@hotmail.com;4;39;22;220335;;16.0;2;;;;;;;;;202204
2209900046655;46655;2561143000106.0;3;LRPD SAO JOAO DA SERRA;S/N;64350000;8632511169;;4;39;22;220990;;18.0;1;;;;;;;;;202204
2203407403712;7403712;2066120000117.0;3;LRPD DE DOM EXPEDITO LOPES;001;64620000;;;4;39;22;220340;;20.0;1;;;;;;;;;202204
2200507424108;7424108;;3;LABMED COMPROMISSO COM A SUA SAUDE;245;64400000;86-32921774;labmedbr@gmail.com;4;39;22;220050;;18.0;1;;;;;;;;;202204
2200507424108;7424108;;3;LABMED COMPROMISSO COM A SUA SAUDE;245;64400000;86-32921774;labmedbr@gmail.com;4;39;22;220050;;18.0;2;;;;;;;;;202204
2200507424108;7424108;;3;LABMED COMPROMISSO COM A SUA SAUDE;245;64400000;86-32921774;labmedbr@gmail.com;4;39;22;220050;;18.0;5;;;;;;;;;202204
2201967277636;7277636;2630576000168.0;3;LABORATORIO ODONTOLOGICO DE BRASILEIRA;120;64265000;;smsbrasileira@gmail.com;4;39;22;220196;;20.0;1;;;;;;;;;202204
2203107389345;7389345;922402000143.0;3;LRPD DE CRISTINO CASTRO;S/N;64920000;;;4;39;22;220310;;20.0;1;;;;;;;;;202204
2211009874038;9874038;;3;BIOANALISE LTDA;2140;64001120;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2202537396678;7396678;2534760000104.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA DE CARAUBAS DO PI;S/N;64233000;;;4;39;22;220253;;20.0;1;;;;;;;;;202204
2208877397720;7397720;1787236000182.0;3;LRPD DE RIBEIRA DO PIAUI;180;64725000;8994127677;;4;39;22;220887;;20.0;1;;;;;;;;;202204
2211009874410;9874410;;3;BIOANALISE LTDA;1733;64049370;32158555;;4;39;22;221100;;18.0;6;;;;;;;;;202204
2209977443021;7443021;21988778000120.0;3;LAB REG PROTESE DENTARIA DE SAO JOAO DO ARRAIAL;00;64155000;08633851107;smssja@hotmail.com;4;39;22;220997;;20.0;1;;;;;;;;;202204
2211209138536;9138536;2366381000152.0;3;LABORATORIO DE PROTESE DENTARIA DE URUCUI;126;64860000;;;4;39;22;221120;;20.0;1;;;;;;;;;202204
2210957426976;7426976;3168626000108.0;3;LRPD DE TAMBORIL DO PIAUI;12;64893000;8935280126;smstamboril@gmail.com;4;39;22;221095;;20.0;1;;;;;;;;;202204
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;2;;;;;;;;;202204
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;5;;;;;;;;;202204
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;6;;;;;;;;;202204
2211009849874;9849874;;3;HEMATO;2566;64007240;86981273173;;4;39;22;221100;;16.0;2;;;;;;;;;202204
2211209916253;9916253;;3;LABORATORIO RIBEIRO;889;64860000;89 88156918;aupeconta@hotmail.com;4;39;22;221120;;20.0;2;;;;;;;;;202204
2207700447811;447811;;3;CER IV PARNAIBA;S/N;64217380;86 32320353;adersonreabilitar@gmail.com;4;39;22;220770;;15.0;1;;;;;;;;;202204
2210602854465;2854465;;3;LABORATORIO DENTE DE LEITE;326;64770000;86 32222222;joaolennon@hotmail.com;4;39;22;221060;;20.0;2;;;;;;;;;202204
2210602854465;2854465;;3;LABORATORIO DENTE DE LEITE;326;64770000;86 32222222;joaolennon@hotmail.com;4;39;22;221060;;20.0;2;;;;;;;;;202204
2205200825166;825166;;3;LABORATORIO DE PROTESE DENTARIA PRODENTE;554;64575000;89 99346627;naiararyan28@gmail.com;4;39;22;220520;;15.0;2;;;;;;;;;202204
2206200492698;492698;6553614000500.0;3;LRPD DE MIGUEL ALVES;S/N;64130000;;;4;39;22;220620;;20.0;1;;;;;;;;;202204
2209109334416;9334416;998376000137.0;3;LRPD DE SANTA CRUZ DO PIAUI;S/N;64545000;(89)3445-1253;smssantacruzpi@hotmail.com;4;39;22;220910;;20.0;1;;;;;;;;;202204
2202009633618;9633618;6554455000640.0;3;CENTRO MUNICIPAL DE FISIOTERAPIA DR SILVIO LEODIDO DE SOUSA;1019;64230000;;;4;39;22;220200;;15.0;1;;;;;;;;;202204
2211009811265;9811265;;3;BIOANALISE CASAMATER;2540;64017040;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202204
2209109541667;9541667;;3;LAB CITO CLINICA;305;64545000;;;4;39;22;220910;;18.0;2;;;;;;;;;202204
2211006337503;6337503;;3;DELTAFISIO;10;64078600;(86)32367003;;4;39;22;221100;;;2;;;;;;;;;202204
2211006337503;6337503;;3;DELTAFISIO;10;64078600;(86)32367003;;4;39;22;221100;;;6;;;;;;;;;202204
2203203586510;3586510;;3;CLIMEDIC;2455;64960000;;;4;39;22;220320;;;2;;;;;;;;;202204
2205592869314;2869314;;3;DENT LAB AS;0101;64308000;89 99212302;sousaalderi@gmail.com;4;39;22;220559;;20.0;2;;;;;;;;;202204
2205592869314;2869314;;3;DENT LAB AS;0101;64308000;89 99212302;sousaalderi@gmail.com;4;39;22;220559;;20.0;2;;;;;;;;;202204
2201980940127;940127;1612567000181.0;3;LRPD DE BREJO DO PIAUI;S/N;64895000;89981151575;;4;39;22;220198;;20.0;1;;;;;;;;;202204
2209002855275;2855275;;3;CAMIP CENTRO AVANCADO DE MEDICINA INTEGRADA DO PIAUI;1340;64835000;89 31990099;tiagomartinsfeitosa@gmail.com;4;39;22;220900;;18.0;2;;;;;;;;;202204
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;1;;;;;;;;;202204
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;2;;;;;;;;;202204
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;6;;;;;;;;;202204
2202606876986;6876986;;3;LANACS;385;64340000;;;4;39;22;220260;;18.0;2;;;;;;;;;202204
